"observation","site_no","dateTime","water discharge","nitrite+nitrate","latitude","longitude","altitude"
"7421","04191058",2021-08-04,95.1,0.046,41.09194444,-84.4075,674.23
"7422","04191058",2021-08-05,87.5,0.044,41.09194444,-84.4075,674.23
"7423","04191058",2021-08-06,84.8,0.043,41.09194444,-84.4075,674.23
"7424","04191058",2021-08-07,82.2,0.042,41.09194444,-84.4075,674.23
"7425","04191058",2021-08-08,83.8,0.041,41.09194444,-84.4075,674.23
"7426","04191058",2021-08-09,82.7,0.039,41.09194444,-84.4075,674.23
"7427","04191058",2021-08-10,111,0.269,41.09194444,-84.4075,674.23
"7428","04191058",2021-08-11,228,1.81,41.09194444,-84.4075,674.23
"7429","04191058",2021-08-12,281,3.07,41.09194444,-84.4075,674.23
"7430","04191058",2021-08-13,126,2.85,41.09194444,-84.4075,674.23
"7431","04191058",2021-08-14,155,2.53,41.09194444,-84.4075,674.23
"7432","04191058",2021-08-15,209,2.2,41.09194444,-84.4075,674.23
"7433","04191058",2021-08-16,234,1.88,41.09194444,-84.4075,674.23
"7434","04191058",2021-08-17,223,1.57,41.09194444,-84.4075,674.23
"7435","04191058",2021-08-18,190,1.31,41.09194444,-84.4075,674.23
"7436","04191058",2021-08-19,181,1.06,41.09194444,-84.4075,674.23
"7437","04191058",2021-08-20,198,0.809,41.09194444,-84.4075,674.23
"7438","04191058",2021-08-21,204,0.56,41.09194444,-84.4075,674.23
"7439","04191058",2021-08-22,176,0.311,41.09194444,-84.4075,674.23
"7440","04191058",2021-08-23,168,0.082,41.09194444,-84.4075,674.23
"7441","04191058",2021-08-24,120,0.04,41.09194444,-84.4075,674.23
"7442","04191058",2021-08-25,96.4,0.039,41.09194444,-84.4075,674.23
"7443","04191058",2021-08-26,83.2,0.051,41.09194444,-84.4075,674.23
"7444","04191058",2021-08-27,116,0.24,41.09194444,-84.4075,674.23
"7445","04191058",2021-08-28,109,0.49,41.09194444,-84.4075,674.23
"7446","04191058",2021-08-29,107,0.741,41.09194444,-84.4075,674.23
"7447","04191058",2021-08-30,139,0.995,41.09194444,-84.4075,674.23
"7448","04191058",2021-08-31,170,1.24,41.09194444,-84.4075,674.23
"7449","04191058",2021-09-01,181,1.19,41.09194444,-84.4075,674.23
"7450","04191058",2021-09-02,134,1.05,41.09194444,-84.4075,674.23
"7451","04191058",2021-09-03,109,0.904,41.09194444,-84.4075,674.23
"7452","04191058",2021-09-04,94.3,0.761,41.09194444,-84.4075,674.23
"7453","04191058",2021-09-05,92.5,0.618,41.09194444,-84.4075,674.23
"7454","04191058",2021-09-06,89.9,0.474,41.09194444,-84.4075,674.23
"7455","04191058",2021-09-07,90.6,0.346,41.09194444,-84.4075,674.23
"7456","04191058",2021-09-08,98,0.288,41.09194444,-84.4075,674.23
"7457","04191058",2021-09-09,104,0.239,41.09194444,-84.4075,674.23
"7458","04191058",2021-09-10,108,0.189,41.09194444,-84.4075,674.23
"7459","04191058",2021-09-11,103,0.139,41.09194444,-84.4075,674.23
"7460","04191058",2021-09-12,81.3,0.09,41.09194444,-84.4075,674.23
"7461","04191058",2021-09-13,72.5,0.046,41.09194444,-84.4075,674.23
"7462","04191058",2021-09-14,65.8,0.04,41.09194444,-84.4075,674.23
"7463","04191058",2021-09-15,57.2,0.039,41.09194444,-84.4075,674.23
"7464","04191058",2021-09-16,54,0.039,41.09194444,-84.4075,674.23
"7465","04191058",2021-09-17,62.8,0.039,41.09194444,-84.4075,674.23
"7466","04191058",2021-09-18,77.6,0.039,41.09194444,-84.4075,674.23
"7467","04191058",2021-09-19,85.1,0.04,41.09194444,-84.4075,674.23
"7468","04191058",2021-09-20,77.7,0.04,41.09194444,-84.4075,674.23
"7469","04191058",2021-09-21,76.3,0.128,41.09194444,-84.4075,674.23
"7470","04191058",2021-09-22,134,1.8,41.09194444,-84.4075,674.23
"7471","04191058",2021-09-23,856,3.99,41.09194444,-84.4075,674.23
"7472","04191058",2021-09-24,444,3.73,41.09194444,-84.4075,674.23
"7473","04191058",2021-09-25,220,3.72,41.09194444,-84.4075,674.23
"7474","04191058",2021-09-26,124,3.7,41.09194444,-84.4075,674.23
"7475","04191058",2021-09-27,95,3.73,41.09194444,-84.4075,674.23
"7476","04191058",2021-09-28,106,4.95,41.09194444,-84.4075,674.23
"7477","04191058",2021-09-29,125,4.9,41.09194444,-84.4075,674.23
"7478","04191058",2021-09-30,130,4.4,41.09194444,-84.4075,674.23
"7479","04191058",2021-10-01,124,4.12,41.09194444,-84.4075,674.23
"7480","04191058",2021-10-02,117,4.08,41.09194444,-84.4075,674.23
"7481","04191058",2021-10-03,114,4.03,41.09194444,-84.4075,674.23
"7482","04191058",2021-10-04,205,3.79,41.09194444,-84.4075,674.23
"7483","04191058",2021-10-05,379,3.56,41.09194444,-84.4075,674.23
"7484","04191058",2021-10-06,377,3.63,41.09194444,-84.4075,674.23
"7485","04191058",2021-10-07,317,3.81,41.09194444,-84.4075,674.23
"7486","04191058",2021-10-08,333,4.11,41.09194444,-84.4075,674.23
"7487","04191058",2021-10-09,441,4.49,41.09194444,-84.4075,674.23
"7488","04191058",2021-10-10,315,5.01,41.09194444,-84.4075,674.23
"7489","04191058",2021-10-11,296,5.5,41.09194444,-84.4075,674.23
"7490","04191058",2021-10-12,223,5.84,41.09194444,-84.4075,674.23
"7491","04191058",2021-10-13,177,5.7,41.09194444,-84.4075,674.23
"7492","04191058",2021-10-14,231,5.43,41.09194444,-84.4075,674.23
"7493","04191058",2021-10-15,1790,3.6,41.09194444,-84.4075,674.23
"7494","04191058",2021-10-16,3490,7.13,41.09194444,-84.4075,674.23
"7495","04191058",2021-10-17,1430,8.28,41.09194444,-84.4075,674.23
"7496","04191058",2021-10-18,531,8,41.09194444,-84.4075,674.23
"7497","04191058",2021-10-19,436,7.7,41.09194444,-84.4075,674.23
"7498","04191058",2021-10-20,204,7.26,41.09194444,-84.4075,674.23
"7499","04191058",2021-10-21,154,6.82,41.09194444,-84.4075,674.23
"7500","04191058",2021-10-22,154,6.49,41.09194444,-84.4075,674.23
"7501","04191058",2021-10-23,119,6.18,41.09194444,-84.4075,674.23
"7502","04191058",2021-10-24,92.7,5.8,41.09194444,-84.4075,674.23
"7503","04191058",2021-10-25,3310,3.94,41.09194444,-84.4075,674.23
"7504","04191058",2021-10-26,6150,4.89,41.09194444,-84.4075,674.23
"7505","04191058",2021-10-27,2330,5.52,41.09194444,-84.4075,674.23
"7506","04191058",2021-10-28,743,5.78,41.09194444,-84.4075,674.23
"7507","04191058",2021-10-29,1280,5.35,41.09194444,-84.4075,674.23
"7508","04191058",2021-10-30,2390,5.22,41.09194444,-84.4075,674.23
"7509","04191058",2021-10-31,1160,5.92,41.09194444,-84.4075,674.23
"7510","04191058",2021-11-01,518,5.97,41.09194444,-84.4075,674.23
"7511","04191058",2021-11-02,289,5.66,41.09194444,-84.4075,674.23
"7512","04191058",2021-11-03,200,5.36,41.09194444,-84.4075,674.23
"7513","04191058",2021-11-04,217,5.26,41.09194444,-84.4075,674.23
"7514","04191058",2021-11-05,365,5.22,41.09194444,-84.4075,674.23
"7515","04191058",2021-11-06,394,5.17,41.09194444,-84.4075,674.23
"7516","04191058",2021-11-07,355,5.13,41.09194444,-84.4075,674.23
"7517","04191058",2021-11-08,261,5.08,41.09194444,-84.4075,674.23
"7518","04191058",2021-11-09,155,4.88,41.09194444,-84.4075,674.23
"7519","04191058",2021-11-10,137,4.66,41.09194444,-84.4075,674.23
"7520","04191058",2021-11-11,121,4.44,41.09194444,-84.4075,674.23
"7521","04191058",2021-11-12,116,4.34,41.09194444,-84.4075,674.23
"7522","04191058",2021-11-13,149,4.26,41.09194444,-84.4075,674.23
"7523","04191058",2021-11-14,217,4.18,41.09194444,-84.4075,674.23
"7524","04191058",2021-11-15,198,4.1,41.09194444,-84.4075,674.23
"7525","04191058",2021-11-16,163,4.01,41.09194444,-84.4075,674.23
"7526","04191058",2021-11-17,129,3.92,41.09194444,-84.4075,674.23
"7527","04191058",2021-11-18,107,3.83,41.09194444,-84.4075,674.23
"7528","04191058",2021-11-19,106,3.79,41.09194444,-84.4075,674.23
"7529","04191058",2021-11-20,114,3.76,41.09194444,-84.4075,674.23
"7530","04191058",2021-11-21,168,3.73,41.09194444,-84.4075,674.23
"7531","04191058",2021-11-22,171,3.69,41.09194444,-84.4075,674.23
"7532","04191058",2021-11-23,144,3.58,41.09194444,-84.4075,674.23
"7533","04191058",2021-11-24,119,3.46,41.09194444,-84.4075,674.23
"7534","04191058",2021-11-25,116,3.34,41.09194444,-84.4075,674.23
"7535","04191058",2021-11-26,130,3.23,41.09194444,-84.4075,674.23
"7536","04191058",2021-11-27,142,3.17,41.09194444,-84.4075,674.23
"7537","04191058",2021-11-28,161,3.12,41.09194444,-84.4075,674.23
"7538","04191058",2021-11-29,177,3.08,41.09194444,-84.4075,674.23
"7539","04191058",2021-11-30,185,3.08,41.09194444,-84.4075,674.23
"7540","04191058",2021-12-01,177,3.09,41.09194444,-84.4075,674.23
"7541","04191058",2021-12-02,163,3.09,41.09194444,-84.4075,674.23
"7542","04191058",2021-12-03,149,3.1,41.09194444,-84.4075,674.23
"7543","04191058",2021-12-04,130,3.1,41.09194444,-84.4075,674.23
"7544","04191058",2021-12-05,139,3.24,41.09194444,-84.4075,674.23
"7545","04191058",2021-12-06,1290,5.51,41.09194444,-84.4075,674.23
"7546","04191058",2021-12-07,556,6.77,41.09194444,-84.4075,674.23
"7547","04191058",2021-12-08,113,6.38,41.09194444,-84.4075,674.23
"7548","04191058",2021-12-09,248,5.91,41.09194444,-84.4075,674.23
"7549","04191058",2021-12-10,231,5.85,41.09194444,-84.4075,674.23
"7550","04191058",2021-12-11,815,5.28,41.09194444,-84.4075,674.23
"7551","04191058",2021-12-12,1010,5.91,41.09194444,-84.4075,674.23
"7552","04191058",2021-12-13,376,6.37,41.09194444,-84.4075,674.23
"7553","04191058",2021-12-14,222,6.32,41.09194444,-84.4075,674.23
"7554","04191058",2021-12-15,114,6.23,41.09194444,-84.4075,674.23
"7555","04191058",2021-12-16,103,6.14,41.09194444,-84.4075,674.23
"7556","04191058",2021-12-17,376,5.26,41.09194444,-84.4075,674.23
"7557","04191058",2021-12-18,1120,5.15,41.09194444,-84.4075,674.23
"7558","04191058",2021-12-19,2170,6.44,41.09194444,-84.4075,674.23
"7559","04191058",2021-12-20,735,6.21,41.09194444,-84.4075,674.23
"7560","04191058",2021-12-21,398,5.68,41.09194444,-84.4075,674.23
"7561","04191058",2021-12-22,299,5.09,41.09194444,-84.4075,674.23
"7562","04191058",2021-12-23,153,4.58,41.09194444,-84.4075,674.23
"7563","04191058",2021-12-24,72.4,4.36,41.09194444,-84.4075,674.23
"7564","04191058",2021-12-25,1140,4.16,41.09194444,-84.4075,674.23
"7565","04191058",2021-12-26,2200,4.64,41.09194444,-84.4075,674.23
"7566","04191058",2021-12-27,1980,4.46,41.09194444,-84.4075,674.23
"7567","04191058",2021-12-28,2410,4.82,41.09194444,-84.4075,674.23
"7568","04191058",2021-12-29,3960,4.04,41.09194444,-84.4075,674.23
"7569","04191058",2021-12-30,2120,4.09,41.09194444,-84.4075,674.23
"7570","04191058",2021-12-31,885,4.96,41.09194444,-84.4075,674.23
"7571","04191058",2022-01-01,597,4.65,41.09194444,-84.4075,674.23
"7572","04191058",2022-01-02,1050,4.14,41.09194444,-84.4075,674.23
"7573","04191058",2022-01-03,696,5.35,41.09194444,-84.4075,674.23
"7574","04191058",2022-01-04,337,5.45,41.09194444,-84.4075,674.23
"7575","04191058",2022-01-05,251,5.41,41.09194444,-84.4075,674.23
"7576","04191058",2022-01-06,135,5.36,41.09194444,-84.4075,674.23
"7577","04191058",2022-01-07,120,5.31,41.09194444,-84.4075,674.23
"7578","04191058",2022-01-08,112,5.25,41.09194444,-84.4075,674.23
"7579","04191058",2022-01-09,196,5.18,41.09194444,-84.4075,674.23
"7580","04191058",2022-01-10,200,5.11,41.09194444,-84.4075,674.23
"7581","04191058",2022-01-11,82.7,5.03,41.09194444,-84.4075,674.23
"7582","04191058",2022-01-12,83.7,4.97,41.09194444,-84.4075,674.23
"7583","04191058",2022-01-13,64.1,4.92,41.09194444,-84.4075,674.23
"7584","04191058",2022-01-14,51.8,4.87,41.09194444,-84.4075,674.23
"7585","04191058",2022-01-15,45,4.83,41.09194444,-84.4075,674.23
"7586","04191058",2022-01-16,43,4.78,41.09194444,-84.4075,674.23
"7587","04191058",2022-01-17,40.4,4.74,41.09194444,-84.4075,674.23
"7588","04191058",2022-01-18,40.1,4.69,41.09194444,-84.4075,674.23
"7589","04191058",2022-01-19,40,4.65,41.09194444,-84.4075,674.23
"7590","04191058",2022-01-20,38.5,4.61,41.09194444,-84.4075,674.23
"7591","04191058",2022-01-21,37.7,4.58,41.09194444,-84.4075,674.23
"7592","04191058",2022-01-22,35.6,4.57,41.09194444,-84.4075,674.23
"7593","04191058",2022-01-23,33.8,4.56,41.09194444,-84.4075,674.23
"7594","04191058",2022-01-24,34.3,4.55,41.09194444,-84.4075,674.23
"7595","04191058",2022-01-25,35.1,4.54,41.09194444,-84.4075,674.23
"7596","04191058",2022-01-26,35.7,4.53,41.09194444,-84.4075,674.23
"7597","04191058",2022-01-27,35,4.52,41.09194444,-84.4075,674.23
"7598","04191058",2022-01-28,35.1,4.51,41.09194444,-84.4075,674.23
"7599","04191058",2022-01-29,35,4.5,41.09194444,-84.4075,674.23
"7600","04191058",2022-01-30,35.4,4.49,41.09194444,-84.4075,674.23
"7601","04191058",2022-01-31,36.3,4.48,41.09194444,-84.4075,674.23
"7602","04191058",2022-02-01,38.7,4.47,41.09194444,-84.4075,674.23
"7603","04191058",2022-02-02,63.4,4.32,41.09194444,-84.4075,674.23
"7604","04191058",2022-02-03,801,4.07,41.09194444,-84.4075,674.23
"7605","04191058",2022-02-04,545,4.49,41.09194444,-84.4075,674.23
"7606","04191058",2022-02-05,196,4.48,41.09194444,-84.4075,674.23
"7607","04191058",2022-02-06,108,4.46,41.09194444,-84.4075,674.23
"7608","04191058",2022-02-07,79.5,4.45,41.09194444,-84.4075,674.23
"7609","04191058",2022-02-08,78.5,4.44,41.09194444,-84.4075,674.23
"7610","04191058",2022-02-09,93.8,4.42,41.09194444,-84.4075,674.23
"7611","04191058",2022-02-10,127,4.4,41.09194444,-84.4075,674.23
"7612","04191058",2022-02-11,103,4.38,41.09194444,-84.4075,674.23
"7613","04191058",2022-02-12,579,4.37,41.09194444,-84.4075,674.23
"7614","04191058",2022-02-13,719,4.67,41.09194444,-84.4075,674.23
"7615","04191058",2022-02-14,572,4.77,41.09194444,-84.4075,674.23
"7616","04191058",2022-02-15,515,4.67,41.09194444,-84.4075,674.23
"7617","04191058",2022-02-16,300,4.76,41.09194444,-84.4075,674.23
"7618","04191058",2022-02-17,4650,4.57,41.09194444,-84.4075,674.23
"7619","04191058",2022-02-18,5440,4,41.09194444,-84.4075,674.23
"7620","04191058",2022-02-19,1660,4.57,41.09194444,-84.4075,674.23
"7621","04191058",2022-02-20,682,4.74,41.09194444,-84.4075,674.23
"7622","04191058",2022-02-21,1330,3.43,41.09194444,-84.4075,674.23
"7623","04191058",2022-02-22,2150,4.22,41.09194444,-84.4075,674.23
"7624","04191058",2022-02-23,2550,5.31,41.09194444,-84.4075,674.23
"7625","04191058",2022-02-24,801,6.5,41.09194444,-84.4075,674.23
"7626","04191058",2022-02-25,402,7.02,41.09194444,-84.4075,674.23
"7627","04191058",2022-02-26,270,6.57,41.09194444,-84.4075,674.23
"7628","04191058",2022-02-27,140,6.07,41.09194444,-84.4075,674.23
"7629","04191058",2022-02-28,58.3,5.55,41.09194444,-84.4075,674.23
"7630","04191058",2022-03-01,96.1,4.92,41.09194444,-84.4075,674.23
"7631","04191058",2022-03-02,468,4.34,41.09194444,-84.4075,674.23
"7632","04191058",2022-03-03,420,3.92,41.09194444,-84.4075,674.23
"7633","04191058",2022-03-04,194,4.41,41.09194444,-84.4075,674.23
"7634","04191058",2022-03-05,56.7,5.41,41.09194444,-84.4075,674.23
"7635","04191058",2022-03-06,94.2,5.53,41.09194444,-84.4075,674.23
"7636","04191058",2022-03-07,3220,4.07,41.09194444,-84.4075,674.23
"7637","04191058",2022-03-08,4450,4.6,41.09194444,-84.4075,674.23
"7638","04191058",2022-03-09,1150,6.06,41.09194444,-84.4075,674.23
"7639","04191058",2022-03-10,588,6.47,41.09194444,-84.4075,674.23
"7640","04191058",2022-03-11,395,6.03,41.09194444,-84.4075,674.23
"7641","04191058",2022-03-12,244,5.52,41.09194444,-84.4075,674.23
"7642","04191058",2022-03-13,57.9,5.22,41.09194444,-84.4075,674.23
"7643","04191058",2022-03-14,30.6,5.25,41.09194444,-84.4075,674.23
"7644","04191058",2022-03-15,23.8,5.27,41.09194444,-84.4075,674.23
"7645","04191058",2022-03-16,20.1,5.24,41.09194444,-84.4075,674.23
"7646","04191058",2022-03-17,18.4,5.19,41.09194444,-84.4075,674.23
"7647","04191058",2022-03-18,43.1,5.29,41.09194444,-84.4075,674.23
"7648","04191058",2022-03-19,1090,5.62,41.09194444,-84.4075,674.23
"7649","04191058",2022-03-20,1080,6.53,41.09194444,-84.4075,674.23
"7650","04191058",2022-03-21,626,7.05,41.09194444,-84.4075,674.23
"7651","04191058",2022-03-22,346,7.46,41.09194444,-84.4075,674.23
"7652","04191058",2022-03-23,841,6.92,41.09194444,-84.4075,674.23
"7653","04191058",2022-03-24,2330,5.77,41.09194444,-84.4075,674.23
"7654","04191058",2022-03-25,838,6.16,41.09194444,-84.4075,674.23
"7655","04191058",2022-03-26,499,5.78,41.09194444,-84.4075,674.23
"7656","04191058",2022-03-27,253,5.62,41.09194444,-84.4075,674.23
"7657","04191058",2022-03-28,83.3,5.86,41.09194444,-84.4075,674.23
"7658","04191058",2022-03-29,51.7,6.05,41.09194444,-84.4075,674.23
"7659","04191058",2022-03-30,40.3,5.83,41.09194444,-84.4075,674.23
"7660","04191058",2022-03-31,34.7,5.56,41.09194444,-84.4075,674.23
"7661","04191058",2022-04-01,29.8,5.25,41.09194444,-84.4075,674.23
"7662","04191444",2021-04-01,3.75,19.4,41.18555556,-84.4955556,696.09
"7663","04191444",2021-04-02,2.55,18.8,41.18555556,-84.4955556,696.09
"7664","04191444",2021-04-03,2.05,18.8,41.18555556,-84.4955556,696.09
"7665","04191444",2021-04-04,1.91,18.7,41.18555556,-84.4955556,696.09
"7666","04191444",2021-04-05,1.74,18.7,41.18555556,-84.4955556,696.09
"7667","04191444",2021-04-06,1.38,18.3,41.18555556,-84.4955556,696.09
"7668","04191444",2021-04-07,1.24,16.9,41.18555556,-84.4955556,696.09
"7669","04191444",2021-04-08,1.27,15.7,41.18555556,-84.4955556,696.09
"7670","04191444",2021-04-09,2.53,14.9,41.18555556,-84.4955556,696.09
"7671","04191444",2021-04-10,2.11,14,41.18555556,-84.4955556,696.09
"7672","04191444",2021-04-11,36.7,12.5,41.18555556,-84.4955556,696.09
"7673","04191444",2021-04-12,89.7,14.9,41.18555556,-84.4955556,696.09
"7674","04191444",2021-04-13,18.4,22.6,41.18555556,-84.4955556,696.09
"7675","04191444",2021-04-14,6.6,22.1,41.18555556,-84.4955556,696.09
"7676","04191444",2021-04-15,4.12,21.2,41.18555556,-84.4955556,696.09
"7677","04191444",2021-04-16,2.83,20.3,41.18555556,-84.4955556,696.09
"7678","04191444",2021-04-17,2.06,19.9,41.18555556,-84.4955556,696.09
"7679","04191444",2021-04-18,1.9,19.7,41.18555556,-84.4955556,696.09
"7680","04191444",2021-04-19,1.61,19.3,41.18555556,-84.4955556,696.09
"7681","04191444",2021-04-20,1.51,17.9,41.18555556,-84.4955556,696.09
"7682","04191444",2021-04-21,2.46,17.4,41.18555556,-84.4955556,696.09
"7683","04191444",2021-04-22,6.82,17.2,41.18555556,-84.4955556,696.09
"7684","04191444",2021-04-23,4.88,17,41.18555556,-84.4955556,696.09
"7685","04191444",2021-04-24,3.17,16.8,41.18555556,-84.4955556,696.09
"7686","04191444",2021-04-25,2.65,16.7,41.18555556,-84.4955556,696.09
"7687","04191444",2021-04-26,1.91,16.5,41.18555556,-84.4955556,696.09
"7688","04191444",2021-04-27,1.41,16.1,41.18555556,-84.4955556,696.09
"7689","04191444",2021-04-28,1.41,13.4,41.18555556,-84.4955556,696.09
"7690","04191444",2021-04-29,4.9,9.98,41.18555556,-84.4955556,696.09
"7691","04191444",2021-04-30,13.7,15.9,41.18555556,-84.4955556,696.09
"7692","04191444",2021-05-01,6.87,17.7,41.18555556,-84.4955556,696.09
"7693","04191444",2021-05-02,4.14,16.5,41.18555556,-84.4955556,696.09
"7694","04191444",2021-05-03,3.72,16,41.18555556,-84.4955556,696.09
"7695","04191444",2021-05-04,4.81,15.4,41.18555556,-84.4955556,696.09
"7696","04191444",2021-05-05,6.49,14.1,41.18555556,-84.4955556,696.09
"7697","04191444",2021-05-06,4.57,12.7,41.18555556,-84.4955556,696.09
"7698","04191444",2021-05-07,3.14,11.2,41.18555556,-84.4955556,696.09
"7699","04191444",2021-05-08,2.51,9.77,41.18555556,-84.4955556,696.09
"7700","04191444",2021-05-09,237,5.51,41.18555556,-84.4955556,696.09
"7701","04191444",2021-05-10,211,7.9,41.18555556,-84.4955556,696.09
"7702","04191444",2021-05-11,76.2,11,41.18555556,-84.4955556,696.09
"7703","04191444",2021-05-12,25.6,14.4,41.18555556,-84.4955556,696.09
"7704","04191444",2021-05-13,10.1,15.3,41.18555556,-84.4955556,696.09
"7705","04191444",2021-05-14,5.04,14.8,41.18555556,-84.4955556,696.09
"7706","04191444",2021-05-15,2.98,14.3,41.18555556,-84.4955556,696.09
"7707","04191444",2021-05-16,1.9,13.8,41.18555556,-84.4955556,696.09
"7708","04191444",2021-05-17,1.28,13.3,41.18555556,-84.4955556,696.09
"7709","04191444",2021-05-18,0.88,12.7,41.18555556,-84.4955556,696.09
"7710","04191444",2021-05-19,0.66,11.5,41.18555556,-84.4955556,696.09
"7711","04191444",2021-05-20,0.53,10.2,41.18555556,-84.4955556,696.09
"7712","04191444",2021-05-21,0.41,8.91,41.18555556,-84.4955556,696.09
"7713","04191444",2021-05-22,0.33,7.62,41.18555556,-84.4955556,696.09
"7714","04191444",2021-05-23,0.32,6.32,41.18555556,-84.4955556,696.09
"7715","04191444",2021-05-24,0.28,5.33,41.18555556,-84.4955556,696.09
"7716","04191444",2021-05-25,0.29,7.61,41.18555556,-84.4955556,696.09
"7717","04191444",2021-05-26,0.62,7.93,41.18555556,-84.4955556,696.09
"7718","04191444",2021-05-27,1.18,7.92,41.18555556,-84.4955556,696.09
"7719","04191444",2021-05-28,28.8,7.8,41.18555556,-84.4955556,696.09
"7720","04191444",2021-05-29,73,11,41.18555556,-84.4955556,696.09
"7721","04191444",2021-05-30,26.5,22.4,41.18555556,-84.4955556,696.09
"7722","04191444",2021-05-31,8.81,23.7,41.18555556,-84.4955556,696.09
"7723","04191444",2021-06-01,3.65,22.1,41.18555556,-84.4955556,696.09
"7724","04191444",2021-06-02,10.7,14.3,41.18555556,-84.4955556,696.09
"7725","04191444",2021-06-03,46.4,16.9,41.18555556,-84.4955556,696.09
"7726","04191444",2021-06-04,21.2,22.9,41.18555556,-84.4955556,696.09
"7727","04191444",2021-06-05,7.52,21.2,41.18555556,-84.4955556,696.09
"7728","04191444",2021-06-06,3.19,19.6,41.18555556,-84.4955556,696.09
"7729","04191444",2021-06-07,1.92,17.9,41.18555556,-84.4955556,696.09
"7730","04191444",2021-06-08,18.4,16.1,41.18555556,-84.4955556,696.09
"7731","04191444",2021-06-09,24.4,8.23,41.18555556,-84.4955556,696.09
"7732","04191444",2021-06-10,3.49,8.78,41.18555556,-84.4955556,696.09
"7733","04191444",2021-06-11,1.84,6.81,41.18555556,-84.4955556,696.09
"7734","04191444",2021-06-12,1.4,5.66,41.18555556,-84.4955556,696.09
"7735","04191444",2021-06-13,1.11,5.21,41.18555556,-84.4955556,696.09
"7736","04191444",2021-06-14,0.9,4.76,41.18555556,-84.4955556,696.09
"7737","04191444",2021-06-15,0.66,4.37,41.18555556,-84.4955556,696.09
"7738","04191444",2021-06-16,0.57,4.26,41.18555556,-84.4955556,696.09
"7739","04191444",2021-06-17,0.45,4.21,41.18555556,-84.4955556,696.09
"7740","04191444",2021-06-18,0.68,4.38,41.18555556,-84.4955556,696.09
"7741","04191444",2021-06-19,0.73,4.63,41.18555556,-84.4955556,696.09
"7742","04191444",2021-06-20,1.56,4.89,41.18555556,-84.4955556,696.09
"7743","04191444",2021-06-21,29,7.41,41.18555556,-84.4955556,696.09
"7744","04191444",2021-06-22,24.2,17.2,41.18555556,-84.4955556,696.09
"7745","04191444",2021-06-23,8.67,17.8,41.18555556,-84.4955556,696.09
"7746","04191444",2021-06-24,3.11,16.6,41.18555556,-84.4955556,696.09
"7747","04191444",2021-06-25,29.3,14.9,41.18555556,-84.4955556,696.09
"7748","04191444",2021-06-26,77.1,21.4,41.18555556,-84.4955556,696.09
"7749","04191444",2021-06-27,31.1,27.6,41.18555556,-84.4955556,696.09
"7750","04191444",2021-06-28,9.48,22.2,41.18555556,-84.4955556,696.09
"7751","04191444",2021-06-29,2.9,12.7,41.18555556,-84.4955556,696.09
"7752","04191444",2021-06-30,1.37,3.42,41.18555556,-84.4955556,696.09
"7753","04191444",2021-07-01,1.89,2.1,41.18555556,-84.4955556,696.09
"7754","04191444",2021-07-02,1.87,2.84,41.18555556,-84.4955556,696.09
"7755","04191444",2021-07-03,1.12,2.94,41.18555556,-84.4955556,696.09
"7756","04191444",2021-07-04,0.74,2.55,41.18555556,-84.4955556,696.09
"7757","04191444",2021-07-05,0.46,2.15,41.18555556,-84.4955556,696.09
"7758","04191444",2021-07-06,0.22,1.76,41.18555556,-84.4955556,696.09
"7759","04191444",2021-07-07,0.11,1.41,41.18555556,-84.4955556,696.09
"7760","04191444",2021-07-08,0.07,1.05,41.18555556,-84.4955556,696.09
"7761","04191444",2021-07-09,0.06,0.698,41.18555556,-84.4955556,696.09
"7762","04191444",2021-07-10,0.03,0.346,41.18555556,-84.4955556,696.09
"7763","04191444",2021-07-11,7.95,1.28,41.18555556,-84.4955556,696.09
"7764","04191444",2021-07-12,13.8,3.35,41.18555556,-84.4955556,696.09
"7765","04191444",2021-07-13,5.72,4.63,41.18555556,-84.4955556,696.09
"7766","04191444",2021-07-14,2.68,2.76,41.18555556,-84.4955556,696.09
"7767","04191444",2021-07-15,21.2,1.46,41.18555556,-84.4955556,696.09
"7768","04191444",2021-07-16,83.8,2.13,41.18555556,-84.4955556,696.09
"7769","04191444",2021-07-17,392,4.64,41.18555556,-84.4955556,696.09
"7770","04191444",2021-07-18,137,10.2,41.18555556,-84.4955556,696.09
"7771","04191444",2021-07-19,39.4,12.1,41.18555556,-84.4955556,696.09
"7772","04191444",2021-07-20,12.3,6.19,41.18555556,-84.4955556,696.09
"7773","04191444",2021-07-21,4.38,3.13,41.18555556,-84.4955556,696.09
"7774","04191444",2021-07-22,2.06,2.06,41.18555556,-84.4955556,696.09
"7775","04191444",2021-07-23,9.96,1.43,41.18555556,-84.4955556,696.09
"7776","04191444",2021-07-24,30.7,2.39,41.18555556,-84.4955556,696.09
"7777","04191444",2021-07-25,16.5,3.43,41.18555556,-84.4955556,696.09
"7778","04191444",2021-07-26,6.01,3.32,41.18555556,-84.4955556,696.09
"7779","04191444",2021-07-27,2.39,2.7,41.18555556,-84.4955556,696.09
"7780","04191444",2021-07-28,1.28,1.44,41.18555556,-84.4955556,696.09
"7781","04191444",2021-07-29,0.89,0.458,41.18555556,-84.4955556,696.09
"7782","04191444",2021-07-30,0.66,0.348,41.18555556,-84.4955556,696.09
"7783","04191444",2021-07-31,0.37,0.272,41.18555556,-84.4955556,696.09
